user_id,name,email,user_type,balance
U00587,User 587,user587@gmail.com,normal,1742179
U00588,User 588,user588@gmail.com,vip,3014389
U00589,User 589,user589@gmail.com,vip,2791350
U00590,User 590,user590@gmail.com,vip,344324
U00591,User 591,user591@gmail.com,normal,1044913
U00592,User 592,user592@gmail.com,normal,1205000
U00593,User 593,user593@gmail.com,normal,1594014
U00594,User 594,user594@gmail.com,normal,1373364
U00595,User 595,user595@gmail.com,vip,1655814
U00596,User 596,user596@gmail.com,normal,4460821
U00597,User 597,user597@gmail.com,vip,3867339
U00598,User 598,user598@gmail.com,vip,748859
U00599,User 599,user599@gmail.com,normal,3418085
U00600,User 600,user600@gmail.com,vip,2221506
U00601,User 601,user601@gmail.com,normal,1678903
U00602,User 602,user602@gmail.com,vip,106364
U00603,User 603,user603@gmail.com,normal,3568909
U00604,User 604,user604@gmail.com,vip,2622396
U00605,User 605,user605@gmail.com,vip,4105845
U00606,User 606,user606@gmail.com,normal,3992002
U00607,User 607,user607@gmail.com,normal,217463
U00608,User 608,user608@gmail.com,vip,2129406
U00609,User 609,user609@gmail.com,normal,3698161
U00610,User 610,user610@gmail.com,vip,3415299
U00611,User 611,user611@gmail.com,vip,3205908
U00612,User 612,user612@gmail.com,vip,3110153
U00613,User 613,user613@gmail.com,vip,1823797
U00614,User 614,user614@gmail.com,vip,1739550
U00615,User 615,user615@gmail.com,vip,4437713
U00616,User 616,user616@gmail.com,vip,4640299
U00617,User 617,user617@gmail.com,normal,1651872
U00618,User 618,user618@gmail.com,normal,4807135
U00619,User 619,user619@gmail.com,vip,1889620
U00620,User 620,user620@gmail.com,vip,726522
U00621,User 621,user621@gmail.com,vip,1670318
U00622,User 622,user622@gmail.com,vip,4497272
U00623,User 623,user623@gmail.com,normal,4967485
U00624,User 624,user624@gmail.com,vip,5069016
U00625,User 625,user625@gmail.com,vip,423413
U00626,User 626,user626@gmail.com,normal,4367431
U00627,User 627,user627@gmail.com,normal,4472360
U00628,User 628,user628@gmail.com,normal,2421358
U00629,User 629,user629@gmail.com,vip,2892707
U00630,User 630,user630@gmail.com,normal,545685
U00631,User 631,user631@gmail.com,vip,2622888
U00632,User 632,user632@gmail.com,vip,1671858
U00633,User 633,user633@gmail.com,vip,3084355
U00634,User 634,user634@gmail.com,normal,685202
U00635,User 635,user635@gmail.com,vip,2431499
U00636,User 636,user636@gmail.com,vip,3954147
U00637,User 637,user637@gmail.com,vip,892343
U00638,User 638,user638@gmail.com,normal,2713500
U00639,User 639,user639@gmail.com,normal,1680090
U00640,User 640,user640@gmail.com,vip,1409737
U00641,User 641,user641@gmail.com,vip,3234044
U00642,User 642,user642@gmail.com,normal,2557622
U00643,User 643,user643@gmail.com,vip,2007959
U00644,User 644,user644@gmail.com,vip,402935
U00645,User 645,user645@gmail.com,vip,2776043
U00646,User 646,user646@gmail.com,vip,3222355
U00647,User 647,user647@gmail.com,vip,236478
U00648,User 648,user648@gmail.com,normal,5068491
U00649,User 649,user649@gmail.com,vip,4700724
U00650,User 650,user650@gmail.com,normal,3015306
U00651,User 651,user651@gmail.com,vip,2927046
U00652,User 652,user652@gmail.com,normal,5047786
U00653,User 653,user653@gmail.com,vip,1341602
U00654,User 654,user654@gmail.com,vip,3346656
U00655,User 655,user655@gmail.com,normal,712607
U00656,User 656,user656@gmail.com,normal,827014
U00657,User 657,user657@gmail.com,normal,3456027
U00658,User 658,user658@gmail.com,normal,4360324
U00659,User 659,user659@gmail.com,normal,3642100
U00660,User 660,user660@gmail.com,vip,380314
U00661,User 661,user661@gmail.com,vip,4264991
U00662,User 662,user662@gmail.com,vip,1699467
U00663,User 663,user663@gmail.com,normal,2958632
U00664,User 664,user664@gmail.com,vip,4947305
U00665,User 665,user665@gmail.com,normal,2549894
U00666,User 666,user666@gmail.com,vip,401402
U00667,User 667,user667@gmail.com,normal,454490
U00668,User 668,user668@gmail.com,vip,2352324
U00669,User 669,user669@gmail.com,normal,2062212
U00670,User 670,user670@gmail.com,normal,4211834
U00671,User 671,user671@gmail.com,normal,2175906
U00672,User 672,user672@gmail.com,normal,2484291
U00673,User 673,user673@gmail.com,normal,3626854
U00674,User 674,user674@gmail.com,vip,3614627
U00675,User 675,user675@gmail.com,vip,2087251
U00676,User 676,user676@gmail.com,vip,5029896
U00677,User 677,user677@gmail.com,normal,5040788
U00678,User 678,user678@gmail.com,normal,3325619
U00679,User 679,user679@gmail.com,vip,669945
U00680,User 680,user680@gmail.com,normal,2915009
U00681,User 681,user681@gmail.com,vip,2514063
U00682,User 682,user682@gmail.com,normal,1796182
U00683,User 683,user683@gmail.com,normal,1200154
U00684,User 684,user684@gmail.com,vip,3154917
U00685,User 685,user685@gmail.com,vip,4137457
U00686,User 686,user686@gmail.com,vip,3209053
U00687,User 687,user687@gmail.com,vip,1543863
U00688,User 688,user688@gmail.com,normal,2294131
U00689,User 689,user689@gmail.com,normal,693297
U00690,User 690,user690@gmail.com,vip,3455240
U00691,User 691,user691@gmail.com,normal,3067209
U00692,User 692,user692@gmail.com,vip,3718456
U00693,User 693,user693@gmail.com,vip,4729694
U00694,User 694,user694@gmail.com,normal,2355007
U00695,User 695,user695@gmail.com,vip,4933702
U00696,User 696,user696@gmail.com,normal,675335
U00697,User 697,user697@gmail.com,vip,1667105
U00698,User 698,user698@gmail.com,vip,157266
U00699,User 699,user699@gmail.com,vip,4031771
U00700,User 700,user700@gmail.com,vip,2331968
U00701,User 701,user701@gmail.com,vip,4346877
U00702,User 702,user702@gmail.com,vip,1531262
U00703,User 703,user703@gmail.com,vip,1054833
U00704,User 704,user704@gmail.com,vip,2598283
U00705,User 705,user705@gmail.com,vip,2707728
U00706,User 706,user706@gmail.com,vip,1422120
U00707,User 707,user707@gmail.com,vip,3996393
U00708,User 708,user708@gmail.com,vip,4634972
U00709,User 709,user709@gmail.com,normal,4888529
U00710,User 710,user710@gmail.com,normal,2151905
U00711,User 711,user711@gmail.com,vip,4173730
U00712,User 712,user712@gmail.com,normal,3057134
U00713,User 713,user713@gmail.com,vip,2257170
U00714,User 714,user714@gmail.com,vip,1449186
U00715,User 715,user715@gmail.com,vip,1493744
U00716,User 716,user716@gmail.com,normal,2332426
U00717,User 717,user717@gmail.com,vip,3722940
U00718,User 718,user718@gmail.com,vip,4460815
U00719,User 719,user719@gmail.com,vip,3392228
U00720,User 720,user720@gmail.com,normal,655679
U00721,User 721,user721@gmail.com,normal,4790615
U00722,User 722,user722@gmail.com,normal,2113846
U00723,User 723,user723@gmail.com,normal,4533768
U00724,User 724,user724@gmail.com,vip,4998888
U00725,User 725,user725@gmail.com,vip,3244353
U00726,User 726,user726@gmail.com,vip,4240078
U00727,User 727,user727@gmail.com,normal,387809
U00728,User 728,user728@gmail.com,normal,1492395
U00729,User 729,user729@gmail.com,vip,2022580
U00730,User 730,user730@gmail.com,normal,347450
U00731,User 731,user731@gmail.com,vip,4547949
U00732,User 732,user732@gmail.com,vip,3631670
U00733,User 733,user733@gmail.com,vip,4585602
U00734,User 734,user734@gmail.com,normal,1045317
U00735,User 735,user735@gmail.com,normal,1255204
U00736,User 736,user736@gmail.com,vip,4320450
U00737,User 737,user737@gmail.com,normal,3558874
U00738,User 738,user738@gmail.com,normal,3054246
U00739,User 739,user739@gmail.com,normal,236857
U00740,User 740,user740@gmail.com,vip,1093522
U00741,User 741,user741@gmail.com,vip,3381058
U00742,User 742,user742@gmail.com,vip,716923
U00743,User 743,user743@gmail.com,vip,3818328
U00744,User 744,user744@gmail.com,normal,1751410
U00745,User 745,user745@gmail.com,normal,4779100
U00746,User 746,user746@gmail.com,normal,1255695
U00747,User 747,user747@gmail.com,vip,2416359
U00748,User 748,user748@gmail.com,vip,3874554
U00749,User 749,user749@gmail.com,vip,2574563
U00750,User 750,user750@gmail.com,normal,1231125
U00751,User 751,user751@gmail.com,normal,1528582
U00752,User 752,user752@gmail.com,normal,1625993
U00753,User 753,user753@gmail.com,vip,1016621
U00754,User 754,user754@gmail.com,normal,3070060
U00755,User 755,user755@gmail.com,normal,3090385
U00756,User 756,user756@gmail.com,vip,4088460
U00757,User 757,user757@gmail.com,vip,1065640
U00758,User 758,user758@gmail.com,normal,3414427
U00759,User 759,user759@gmail.com,vip,3896858
U00760,User 760,user760@gmail.com,normal,4840438
U00761,User 761,user761@gmail.com,vip,2340510
U00762,User 762,user762@gmail.com,vip,3475859
U00763,User 763,user763@gmail.com,vip,3423921
U00764,User 764,user764@gmail.com,vip,5005383
U00765,User 765,user765@gmail.com,vip,2028595
U00766,User 766,user766@gmail.com,vip,1876210
U00767,User 767,user767@gmail.com,normal,3088158
U00768,User 768,user768@gmail.com,vip,2493640
U00769,User 769,user769@gmail.com,vip,4166499
U00770,User 770,user770@gmail.com,vip,1496316
U00771,User 771,user771@gmail.com,vip,135011
U00772,User 772,user772@gmail.com,vip,2843723
U00773,User 773,user773@gmail.com,vip,3570438
U00774,User 774,user774@gmail.com,vip,3908514
U00775,User 775,user775@gmail.com,vip,858556
U00776,User 776,user776@gmail.com,normal,2025708
U00777,User 777,user777@gmail.com,normal,4063374
U00778,User 778,user778@gmail.com,normal,1756860
U00779,User 779,user779@gmail.com,vip,1172192
U00780,User 780,user780@gmail.com,normal,1636116
U00781,User 781,user781@gmail.com,vip,3977029
U00782,User 782,user782@gmail.com,vip,384208
U00783,User 783,user783@gmail.com,vip,1492671
U00784,User 784,user784@gmail.com,normal,1896434
U00785,User 785,user785@gmail.com,vip,4181522
U00786,User 786,user786@gmail.com,vip,2180171
U00787,User 787,user787@gmail.com,vip,4068803
U00788,User 788,user788@gmail.com,vip,2764546
U00789,User 789,user789@gmail.com,vip,831282
U00790,User 790,user790@gmail.com,vip,2889668
U00791,User 791,user791@gmail.com,vip,3532369
U00792,User 792,user792@gmail.com,normal,536264
U00793,User 793,user793@gmail.com,vip,339584
U00794,User 794,user794@gmail.com,normal,996285
U00795,User 795,user795@gmail.com,normal,4098759
U00796,User 796,user796@gmail.com,normal,2336083
U00797,User 797,user797@gmail.com,vip,2445615
U00798,User 798,user798@gmail.com,vip,4537955
U00799,User 799,user799@gmail.com,vip,2376573
U00800,User 800,user800@gmail.com,vip,2761980
U00801,User 801,user801@gmail.com,normal,3911948
U00802,User 802,user802@gmail.com,normal,1090443
U00803,User 803,user803@gmail.com,vip,1719878
U00804,User 804,user804@gmail.com,normal,1572518
U00805,User 805,user805@gmail.com,vip,4339966
U00806,User 806,user806@gmail.com,normal,2734773
U00807,User 807,user807@gmail.com,vip,2735661
U00808,User 808,user808@gmail.com,vip,3425853
U00809,User 809,user809@gmail.com,vip,1164040
U00810,User 810,user810@gmail.com,normal,3804234
U00811,User 811,user811@gmail.com,vip,269306
U00812,User 812,user812@gmail.com,vip,4774393
U00813,User 813,user813@gmail.com,normal,3309123
U00814,User 814,user814@gmail.com,normal,4986912
U00815,User 815,user815@gmail.com,normal,1860269
U00816,User 816,user816@gmail.com,vip,2519706
U00817,User 817,user817@gmail.com,vip,4789158
U00818,User 818,user818@gmail.com,vip,3562098
U00819,User 819,user819@gmail.com,vip,2171647
U00820,User 820,user820@gmail.com,vip,1061931
U00821,User 821,user821@gmail.com,vip,2905344
U00822,User 822,user822@gmail.com,normal,4603753
U00823,User 823,user823@gmail.com,vip,3557221
U00824,User 824,user824@gmail.com,normal,146368
U00825,User 825,user825@gmail.com,vip,1199162
U00826,User 826,user826@gmail.com,normal,4671128
U00827,User 827,user827@gmail.com,normal,849806
U00828,User 828,user828@gmail.com,normal,1103993
U00829,User 829,user829@gmail.com,normal,4105495
U00830,User 830,user830@gmail.com,vip,1548537
U00831,User 831,user831@gmail.com,normal,432226
U00832,User 832,user832@gmail.com,vip,4714239
U00833,User 833,user833@gmail.com,normal,2064564
U00834,User 834,user834@gmail.com,vip,5048307
U00835,User 835,user835@gmail.com,normal,308291
U00836,User 836,user836@gmail.com,vip,870596
U00837,User 837,user837@gmail.com,normal,3828618
U00838,User 838,user838@gmail.com,normal,3573909
U00839,User 839,user839@gmail.com,vip,466701
U00840,User 840,user840@gmail.com,vip,3698565
U00841,User 841,user841@gmail.com,normal,4881833
U00842,User 842,user842@gmail.com,normal,2063065
U00843,User 843,user843@gmail.com,vip,3484310
U00844,User 844,user844@gmail.com,vip,4943689
U00845,User 845,user845@gmail.com,vip,3716861
U00846,User 846,user846@gmail.com,normal,2000036
U00847,User 847,user847@gmail.com,vip,1528432
U00848,User 848,user848@gmail.com,vip,4099680
U00849,User 849,user849@gmail.com,normal,2158090
U00850,User 850,user850@gmail.com,normal,4220034
U00851,User 851,user851@gmail.com,normal,2300261
U00852,User 852,user852@gmail.com,vip,588710
U00853,User 853,user853@gmail.com,normal,751025
U00854,User 854,user854@gmail.com,normal,3331756
U00855,User 855,user855@gmail.com,vip,1508663
U00856,User 856,user856@gmail.com,normal,945279
U00857,User 857,user857@gmail.com,vip,543531
U00858,User 858,user858@gmail.com,normal,4670211
U00859,User 859,user859@gmail.com,normal,4549095
U00860,User 860,user860@gmail.com,vip,823834
U00861,User 861,user861@gmail.com,normal,3142922
U00862,User 862,user862@gmail.com,vip,2331219
U00863,User 863,user863@gmail.com,normal,1001964
U00864,User 864,user864@gmail.com,vip,4283633
U00865,User 865,user865@gmail.com,vip,3047356
U00866,User 866,user866@gmail.com,normal,4507795
U00867,User 867,user867@gmail.com,vip,4189881
U00868,User 868,user868@gmail.com,vip,1627461
U00869,User 869,user869@gmail.com,vip,2046537
U00870,User 870,user870@gmail.com,vip,4098786
U00871,User 871,user871@gmail.com,vip,2806713
U00872,User 872,user872@gmail.com,normal,4730851
U00873,User 873,user873@gmail.com,vip,1991122
U00874,User 874,user874@gmail.com,normal,386505
U00875,User 875,user875@gmail.com,normal,3796052
U00876,User 876,user876@gmail.com,normal,2909859
U00877,User 877,user877@gmail.com,vip,1141202
U00878,User 878,user878@gmail.com,normal,1938684
U00879,User 879,user879@gmail.com,normal,1289898
U00880,User 880,user880@gmail.com,vip,3950245
U00881,User 881,user881@gmail.com,normal,4446302
U00882,User 882,user882@gmail.com,normal,441882
U00883,User 883,user883@gmail.com,vip,2318868
U00884,User 884,user884@gmail.com,vip,4647700
U00885,User 885,user885@gmail.com,vip,3370598
U00886,User 886,user886@gmail.com,vip,4853099
U00887,User 887,user887@gmail.com,normal,4570471
U00888,User 888,user888@gmail.com,vip,3966821
U00889,User 889,user889@gmail.com,normal,1748019
U00890,User 890,user890@gmail.com,vip,2154975
U00891,User 891,user891@gmail.com,normal,2774322
U00892,User 892,user892@gmail.com,vip,1222166
U00893,User 893,user893@gmail.com,vip,3345193
U00894,User 894,user894@gmail.com,vip,2666642
U00895,User 895,user895@gmail.com,normal,1503036
U00896,User 896,user896@gmail.com,vip,534897
U00897,User 897,user897@gmail.com,normal,1057220
U00898,User 898,user898@gmail.com,normal,2369356
U00899,User 899,user899@gmail.com,normal,4470409
U00900,User 900,user900@gmail.com,normal,1911880
U00901,User 901,user901@gmail.com,normal,3106716
U00902,User 902,user902@gmail.com,normal,1366715
U00903,User 903,user903@gmail.com,vip,2445332
U00904,User 904,user904@gmail.com,normal,523832
U00905,User 905,user905@gmail.com,vip,1690595
U00906,User 906,user906@gmail.com,vip,1478969
U00907,User 907,user907@gmail.com,normal,3222932
U00908,User 908,user908@gmail.com,normal,4421288
U00909,User 909,user909@gmail.com,normal,1314787
U00910,User 910,user910@gmail.com,vip,2952586
U00911,User 911,user911@gmail.com,vip,4729336
U00912,User 912,user912@gmail.com,vip,5026952
U00913,User 913,user913@gmail.com,vip,2965058
U00914,User 914,user914@gmail.com,normal,3649372
U00915,User 915,user915@gmail.com,vip,2689644
U00916,User 916,user916@gmail.com,normal,2745108
U00917,User 917,user917@gmail.com,normal,4648959
U00918,User 918,user918@gmail.com,normal,1120518
U00919,User 919,user919@gmail.com,vip,2914132
U00920,User 920,user920@gmail.com,normal,4187921
U00921,User 921,user921@gmail.com,normal,2697780
U00922,User 922,user922@gmail.com,normal,3700875
U00923,User 923,user923@gmail.com,vip,1725326
U00924,User 924,user924@gmail.com,normal,2867404
U00925,User 925,user925@gmail.com,normal,195412
U00926,User 926,user926@gmail.com,vip,786902
U00927,User 927,user927@gmail.com,normal,1162034
U00928,User 928,user928@gmail.com,normal,4289568
U00929,User 929,user929@gmail.com,vip,4170539
U00930,User 930,user930@gmail.com,vip,3643517
U00931,User 931,user931@gmail.com,normal,1949522
U00932,User 932,user932@gmail.com,normal,3723246
U00933,User 933,user933@gmail.com,normal,1549603
U00934,User 934,user934@gmail.com,vip,1485825
U00935,User 935,user935@gmail.com,vip,3943484
U00936,User 936,user936@gmail.com,vip,4390307
U00937,User 937,user937@gmail.com,vip,4473915
U00938,User 938,user938@gmail.com,vip,1044873
U00939,User 939,user939@gmail.com,normal,4367605
U00940,User 940,user940@gmail.com,vip,3048887
U00941,User 941,user941@gmail.com,vip,3531471
U00942,User 942,user942@gmail.com,vip,4162860
U00943,User 943,user943@gmail.com,vip,3572285
U00944,User 944,user944@gmail.com,normal,1827690
U00945,User 945,user945@gmail.com,normal,3363669
U00946,User 946,user946@gmail.com,normal,3086373
U00947,User 947,user947@gmail.com,vip,2945999
U00948,User 948,user948@gmail.com,vip,2100936
U00949,User 949,user949@gmail.com,vip,1920923
U00950,User 950,user950@gmail.com,vip,2234526
U00951,User 951,user951@gmail.com,vip,4812831
U00952,User 952,user952@gmail.com,normal,4936163
U00953,User 953,user953@gmail.com,vip,1737612
U00954,User 954,user954@gmail.com,normal,2492584
U00955,User 955,user955@gmail.com,vip,5076892
U00956,User 956,user956@gmail.com,normal,4768861
